id,majortopic,subtopic,PAPMajorTopic,CAPsubTopic,Topic,year,percent,PAPpercent,congress
2369,5,504,5,504,504,2003,0.53898,0.53898,108
6450,5,504,5,504,504,2004,0.52406,0.52406,108
514,5,504,5,504,504,2005,0.52359,0.52359,109
2871,5,504,5,504,504,2006,0.52511,0.52511,109
5243,5,504,5,504,504,2007,0.52877,0.52877,110
9364,5,504,5,504,504,2008,0.52403,0.52403,110
4238,5,504,5,504,504,2009,0.46641,0.46641,111
1578,5,504,5,504,504,2010,0.47848,0.47848,111
8742,5,504,5,504,504,2011,0.4703,0.4703,112
2419,5,504,5,504,504,2012,0.4627,0.4627,112
8062,5,504,5,504,504,2013,0.45915,0.45915,113
5863,5,504,5,504,504,2014,0.46092,0.46092,113
3751,5,504,5,504,504,2015,0.46331,0.46331,114
9925,5,504,5,504,504,2016,0.47348,0.47348,114
3647,5,504,5,504,504,2017,0.49661,0.49661,115
3538,5,504,5,504,504,2018,0.511,0.511,115
630,13,1308,5,508,508,1940,,,76
2357,13,1308,5,508,508,1941,,,77
8886,13,1308,5,508,508,1942,,,77
7233,13,1308,5,508,508,1943,,,78
1971,13,1308,5,508,508,1944,,,78
9902,13,1308,5,508,508,1945,,,79
2470,13,1308,5,508,508,1946,,,79
8544,13,1308,5,508,508,1947,,,80
171,13,1308,5,508,508,1948,,,80
7260,13,1308,5,508,508,1949,,,81
2438,13,1308,5,508,508,1950,,,81
5809,13,1308,5,508,508,1951,,,82
3326,13,1308,5,508,508,1952,,,82
1493,13,1308,5,508,508,1953,,,83
5560,13,1308,5,508,508,1954,,,83
9585,13,1308,5,508,508,1955,,,84
132,13,1308,5,508,508,1956,,,84
2179,13,1308,5,508,508,1957,,,85
4876,13,1308,5,508,508,1958,,,85
6035,13,1308,5,508,508,1959,,,86
4180,13,1308,5,508,508,1960,,,86
4599,13,1308,5,508,508,1961,,,87
6732,13,1308,5,508,508,1962,,,87
1819,13,1308,5,508,508,1963,,,88
2106,13,1308,5,508,508,1964,,,88
7633,13,1308,5,508,508,1965,,,89
8432,13,1308,5,508,508,1966,,,89
6819,13,1308,5,508,508,1967,,,90
3461,13,1308,5,508,508,1968,,,90
246,13,1308,5,508,508,1969,,,91
7326,13,1308,5,508,508,1970,,,91
3677,13,1308,5,508,508,1971,,,92
1598,13,1308,5,508,508,1972,,,92
9884,13,1308,5,508,508,1973,,,93
1685,13,1308,5,508,508,1974,,,93
8420,13,1308,5,508,508,1975,,,94
2236,13,1308,5,508,508,1976,,,94
5000,13,1308,5,508,508,1977,,,95
6756,13,1308,5,508,508,1978,,,95
5458,13,1308,5,508,508,1979,,,96
2069,13,1308,5,508,508,1980,,,96
9299,13,1308,5,508,508,1981,,,97
194,13,1308,5,508,508,1982,,,97
6360,13,1308,5,508,508,1983,,,98
235,13,1308,5,508,508,1984,,,98
4493,13,1308,5,508,508,1985,,,99
3834,13,1308,5,508,508,1986,,,99
6646,13,1308,5,508,508,1987,,,100
6000,13,1308,5,508,508,1988,,,100
8666,13,1308,5,508,508,1989,,,101
8608,13,1308,5,508,508,1990,,,101
7057,13,1308,5,508,508,1991,,,102
5567,13,1308,5,508,508,1992,,,102
6102,13,1308,5,508,508,1993,,,103
1380,13,1308,5,508,508,1994,,,103
5214,13,1308,5,508,508,1995,,,104
5240,13,1308,5,508,508,1996,,,104
2281,13,1308,5,508,508,1997,,,105
2092,13,1308,5,508,508,1998,,,105
2806,13,1308,5,508,508,1999,,,106
133,13,1308,5,508,508,2000,,,106
4276,13,1308,5,508,508,2001,,,107
2779,13,1308,5,508,508,2002,,,107
5557,13,1308,5,508,508,2003,,,108
640,13,1308,5,508,508,2004,,,108
7209,13,1308,5,508,508,2005,,,109
4174,13,1308,5,508,508,2006,,,109
7771,13,1308,5,508,508,2007,,,110
7061,13,1308,5,508,508,2008,,,110
8791,13,1308,5,508,508,2009,,,111
952,13,1308,5,508,508,2010,,,111
8838,13,1308,5,508,508,2011,,,112
4905,13,1308,5,508,508,2012,,,112
5155,13,1308,5,508,508,2013,,,113
468,13,1308,5,508,508,2014,,,113
9887,13,1308,5,508,508,2015,,,114
934,13,1308,5,508,508,2016,,,114
9233,13,1308,5,508,508,2017,,,115
4226,13,1308,5,508,508,2018,,,115
4102,6,601,6,601,601,1940,,,76
5922,6,601,6,601,601,1941,,,77
8695,6,601,6,601,601,1942,,,77
4270,6,601,6,601,601,1943,,,78
2489,6,601,6,601,601,1944,,,78
3486,6,601,6,601,601,1945,,,79
7972,6,601,6,601,601,1946,,,79
1852,6,601,6,601,601,1947,,,80
1901,6,601,6,601,601,1948,,,80
6531,6,601,6,601,601,1949,,,81
5629,6,601,6,601,601,1950,,,81
8563,6,601,6,601,601,1951,,,82
6089,6,601,6,601,601,1952,,,82
3864,6,601,6,601,601,1953,,,83
2519,6,601,6,601,601,1954,,,83
5247,6,601,6,601,601,1955,,,84
331,6,601,6,601,601,1956,,,84
8611,6,601,6,601,601,1957,,,85
8313,6,601,6,601,601,1958,,,85
1664,6,601,6,601,601,1959,,,86
2748,6,601,6,601,601,1960,,,86
8270,6,601,6,601,601,1961,,,87
7748,6,601,6,601,601,1962,,,87
7186,6,601,6,601,601,1963,,,88
9343,6,601,6,601,601,1964,,,88
7692,6,601,6,601,601,1965,,,89
6914,6,601,6,601,601,1966,,,89
8981,6,601,6,601,601,1967,,,90
3480,6,601,6,601,601,1968,,,90
1670,6,601,6,601,601,1969,,,91
4801,6,601,6,601,601,1970,,,91
8185,6,601,6,601,601,1971,,,92
680,6,601,6,601,601,1972,,,92
485,6,601,6,601,601,1973,,,93
4453,6,601,6,601,601,1974,,,93
1170,6,601,6,601,601,1975,,,94
3096,6,601,6,601,601,1976,,,94
5280,6,601,6,601,601,1977,,,95
8724,6,601,6,601,601,1978,,,95
6318,6,601,6,601,601,1979,,,96
2996,6,601,6,601,601,1980,,,96
7595,6,601,6,601,601,1981,,,97
8660,6,601,6,601,601,1982,,,97
6297,6,601,6,601,601,1983,,,98
7142,6,601,6,601,601,1984,,,98
3564,6,601,6,601,601,1985,,,99
815,6,601,6,601,601,1986,,,99
4993,6,601,6,601,601,1987,,,100
824,6,601,6,601,601,1988,,,100
6961,6,601,6,601,601,1989,,,101
348,6,601,6,601,601,1990,0.86173,0.86173,101
268,6,601,6,601,601,1991,0.84557,0.84557,102
6198,6,601,6,601,601,1992,0.84557,0.84557,102
1004,6,601,6,601,601,1993,0.84557,0.84557,103
4013,6,601,6,601,601,1994,0.84557,0.84557,103
6808,6,601,6,601,601,1995,0.84557,0.84557,104
2341,6,601,6,601,601,1996,0.82941,0.82941,104
5303,6,601,6,601,601,1997,0.8864,0.8864,105
8593,6,601,6,601,601,1998,0.88641,0.88641,105
6303,6,601,6,601,601,1999,0.88641,0.88641,106
7630,6,601,6,601,601,2000,0.88641,0.88641,106
9740,6,601,6,601,601,2001,0.88641,0.88641,107
5700,6,601,6,601,601,2002,0.88641,0.88641,107
2000,6,601,6,601,601,2003,0.88641,0.88641,108
7518,6,601,6,601,601,2004,0.88641,0.88641,108
3968,6,601,6,601,601,2005,0.88641,0.88641,109
8558,6,601,6,601,601,2006,0.94341,0.94341,109
3990,6,601,6,601,601,2007,0.91062,0.91062,110
7799,6,601,6,601,601,2008,0.91062,0.91062,110
6604,6,601,6,601,601,2009,0.91062,0.91062,111
2900,6,601,6,601,601,2010,0.91062,0.91062,111
8552,6,601,6,601,601,2011,0.91062,0.91062,112
8893,6,601,6,601,601,2012,0.91062,0.91062,112
3071,6,601,6,601,601,2013,0.91062,0.91062,113
4653,6,601,6,601,601,2014,0.91062,0.91062,113
3805,6,601,6,601,601,2015,0.91062,0.91062,114
6495,6,601,6,601,601,2016,0.87782,0.87782,114
2081,6,601,6,601,601,2017,,,115
2536,6,601,6,601,601,2018,,,115
4660,6,602,6,602,602,1940,,,76
3725,6,602,6,602,602,1941,,,77
7926,6,602,6,602,602,1942,,,77
5752,6,602,6,602,602,1943,,,78
8094,6,602,6,602,602,1944,,,78
2290,6,602,6,602,602,1945,,,79
1866,6,602,6,602,602,1946,,,79
8359,6,602,6,602,602,1947,,,80
2196,6,602,6,602,602,1948,,,80
4554,6,602,6,602,602,1949,,,81
4812,6,602,6,602,602,1950,,,81
3844,6,602,6,602,602,1951,,,82
5720,6,602,6,602,602,1952,,,82
4418,6,602,6,602,602,1953,,,83
7916,6,602,6,602,602,1954,,,83
8679,6,602,6,602,602,1955,,,84
1218,6,602,6,602,602,1956,0.79821,0.79821,84
8748,6,602,6,602,602,1957,0.82101,0.82101,85
6374,6,602,6,602,602,1958,0.78008,0.78008,85
1723,6,602,6,602,602,1959,0.7573,0.7573,86
827,6,602,6,602,602,1960,0.75115,0.75115,86
6840,6,602,6,602,602,1961,0.72914,0.72914,87
2405,6,602,6,602,602,1962,0.72428,0.72428,87
4570,6,602,6,602,602,1963,0.72303,0.72303,88
850,6,602,6,602,602,1964,0.7227,0.7227,88
9586,6,602,6,602,602,1965,0.69811,0.69811,89
6726,6,602,6,602,602,1966,0.69257,0.69257,89
8006,6,602,6,602,602,1967,0.69132,0.69132,90
1445,6,602,6,602,602,1968,0.67063,0.67063,90
2885,6,602,6,602,602,1969,0.66042,0.66042,91
6555,6,602,6,602,602,1970,0.66424,0.66424,91
9264,6,602,6,602,602,1971,0.64968,0.64968,92
8290,6,602,6,602,602,1972,0.66345,0.66345,92
1137,6,602,6,602,602,1973,0.64676,0.64676,93
1017,6,602,6,602,602,1974,0.6507,0.6507,93
8028,6,602,6,602,602,1975,0.63529,0.63529,94
1775,6,602,6,602,602,1976,0.62842,0.62842,94
9174,6,602,6,602,602,1977,0.63162,0.63162,95
9792,6,602,6,602,602,1978,0.62596,0.62596,95
9468,6,602,6,602,602,1979,0.63734,0.63734,96
5473,6,602,6,602,602,1980,0.62742,0.62742,96
2647,6,602,6,602,602,1981,0.63962,0.63962,97
3465,6,602,6,602,602,1982,0.65462,0.65462,97
6081,6,602,6,602,602,1983,0.6754,0.6754,98
58,6,602,6,602,602,1984,0.67316,0.67316,98
4250,6,602,6,602,602,1985,0.67575,0.67575,99
1179,6,602,6,602,602,1986,0.68837,0.68837,99
5457,6,602,6,602,602,1987,0.69799,0.69799,100
6046,6,602,6,602,602,1988,0.70501,0.70501,100
9573,6,602,6,602,602,1989,0.7191,0.7191,101
5477,6,602,6,602,602,1990,0.72584,0.72584,101
6652,6,602,6,602,602,1991,0.70823,0.70823,102
3041,6,602,6,602,602,1992,0.71118,0.71118,102
4146,6,602,6,602,602,1993,0.6979,0.6979,103
3326,6,602,6,602,602,1994,0.69739,0.69739,103
4794,6,602,6,602,602,1995,0.69971,0.69971,104
5053,6,602,6,602,602,1996,0.69962,0.69962,104
9068,6,602,6,602,602,1997,0.67462,0.67462,105
6854,6,602,6,602,602,1998,0.67711,0.67711,105
6610,6,602,6,602,602,1999,0.66453,0.66453,106
2232,6,602,6,602,602,2000,0.69397,0.69397,106
2227,6,602,6,602,602,2001,0.7086,0.7086,107
6005,6,602,6,602,602,2002,0.69855,0.69855,107
6926,6,602,6,602,602,2003,0.70648,0.70648,108
2073,6,602,6,602,602,2004,0.70295,0.70295,108
1605,6,602,6,602,602,2005,0.69759,0.69759,109
951,6,602,6,602,602,2006,0.69464,0.69464,109
4979,6,602,6,602,602,2007,0.70904,0.70904,110
8191,6,602,6,602,602,2008,0.69692,0.69692,110
2098,6,602,6,602,602,2009,0.69449,0.69449,111
7950,6,602,6,602,602,2010,0.69618,0.69618,111
6323,6,602,6,602,602,2011,0.68442,0.68442,112
7438,6,602,6,602,602,2012,0.67233,0.67233,112
4748,6,602,6,602,602,2013,0.67037,0.67037,113
8060,6,602,6,602,602,2014,0.6721,0.6721,113
1531,6,602,6,602,602,2015,0.67458,0.67458,114
4076,6,602,6,602,602,2016,0.67642,0.67642,114
240,6,602,6,602,602,2017,0.68507,0.68507,115
5631,6,602,6,602,602,2018,0.69234,0.69234,115
6234,7,705,7,705,705,1940,,,76
5010,7,705,7,705,705,1941,,,77
5177,7,705,7,705,705,1942,,,77
110,7,705,7,705,705,1943,,,78
3712,7,705,7,705,705,1944,,,78
4509,7,705,7,705,705,1945,,,79
3017,7,705,7,705,705,1946,,,79
454,7,705,7,705,705,1947,,,80
8823,7,705,7,705,705,1948,,,80
9841,7,705,7,705,705,1949,,,81
5906,7,705,7,705,705,1950,,,81
2602,7,705,7,705,705,1951,,,82
8402,7,705,7,705,705,1952,,,82
9413,7,705,7,705,705,1953,,,83
9294,7,705,7,705,705,1954,,,83
222,7,705,7,705,705,1955,,,84
3984,7,705,7,705,705,1956,,,84
5330,7,705,7,705,705,1957,,,85
4228,7,705,7,705,705,1958,,,85
6975,7,705,7,705,705,1959,,,86
2411,7,705,7,705,705,1960,,,86
8113,7,705,7,705,705,1961,,,87
3884,7,705,7,705,705,1962,,,87
5445,7,705,7,705,705,1963,,,88
1247,7,705,7,705,705,1964,,,88
9116,7,705,7,705,705,1965,,,89
2997,7,705,7,705,705,1966,,,89
6161,7,705,7,705,705,1967,,,90
4087,7,705,7,705,705,1968,,,90
6208,7,705,7,705,705,1969,,,91
6553,7,705,7,705,705,1970,,,91
9177,7,705,7,705,705,1971,,,92
5531,7,705,7,705,705,1972,,,92
155,7,705,7,705,705,1973,,,93
7399,7,705,7,705,705,1974,,,93
5717,7,705,7,705,705,1975,,,94
8572,7,705,7,705,705,1976,,,94
5689,7,705,7,705,705,1977,,,95
5672,7,705,7,705,705,1978,,,95
1585,7,705,7,705,705,1979,,,96
630,7,705,7,705,705,1980,,,96
7413,7,705,7,705,705,1981,,,97
8426,7,705,7,705,705,1982,,,97
5482,7,705,7,705,705,1983,,,98
1173,7,705,7,705,705,1984,,,98
5571,7,705,7,705,705,1985,,,99
4329,7,705,7,705,705,1986,,,99
9935,7,705,7,705,705,1987,,,100
6326,7,705,7,705,705,1988,,,100
4376,7,705,7,705,705,1989,,,101
6778,7,705,7,705,705,1990,,,101
7059,7,705,7,705,705,1991,,,102
1947,7,705,7,705,705,1992,,,102
3067,7,705,7,705,705,1993,,,103
7259,7,705,7,705,705,1994,,,103
3440,7,705,7,705,705,1995,,,104
6003,7,705,7,705,705,1996,0.61619,0.61619,104
1751,7,705,7,705,705,1997,0.61619,0.61619,105
110,7,705,7,705,705,1998,0.61619,0.61619,105
4366,7,705,7,705,705,1999,0.61619,0.61619,106
5900,7,705,7,705,705,2000,0.61619,0.61619,106
7675,7,705,7,705,705,2001,0.61619,0.61619,107
456,7,705,7,705,705,2002,0.61619,0.61619,107
1713,7,705,7,705,705,2003,0.61619,0.61619,108
2468,7,705,7,705,705,2004,0.61619,0.61619,108
3636,7,705,7,705,705,2005,0.61619,0.61619,109
9870,7,705,7,705,705,2006,0.61619,0.61619,109
9864,7,705,7,705,705,2007,0.61619,0.61619,110
865,7,705,7,705,705,2008,0.61619,0.61619,110
1318,7,705,7,705,705,2009,0.51945,0.51945,111
7100,7,705,7,705,705,2010,,,111
2504,7,705,7,705,705,2011,,,112
3787,7,705,7,705,705,2012,,,112
7896,7,705,7,705,705,2013,,,113
9829,7,705,7,705,705,2014,,,113
9211,7,705,7,705,705,2015,,,114
5315,7,705,7,705,705,2016,,,114
586,7,705,7,705,705,2017,,,115
7410,7,705,7,705,705,2018,,,115
6179,7,709,7,709,709,1940,,,76
8864,7,709,7,709,709,1941,,,77
2126,7,709,7,709,709,1942,,,77
8755,7,709,7,709,709,1943,,,78
4268,7,709,7,709,709,1944,,,78
2557,7,709,7,709,709,1945,,,79
9675,7,709,7,709,709,1946,,,79
9015,7,709,7,709,709,1947,,,80
6076,7,709,7,709,709,1948,,,80
6515,7,709,7,709,709,1949,,,81
7597,7,709,7,709,709,1950,,,81
9691,7,709,7,709,709,1951,,,82
1406,7,709,7,709,709,1952,,,82
6630,7,709,7,709,709,1953,,,83
2498,7,709,7,709,709,1954,,,83
9175,7,709,7,709,709,1955,,,84
6961,7,709,7,709,709,1956,,,84
3852,7,709,7,709,709,1957,,,85
4528,7,709,7,709,709,1958,,,85
6307,7,709,7,709,709,1959,,,86
3001,7,709,7,709,709,1960,,,86
5521,7,709,7,709,709,1961,,,87
4471,7,709,7,709,709,1962,,,87
1538,7,709,7,709,709,1963,,,88
1814,7,709,7,709,709,1964,,,88
1383,7,709,7,709,709,1965,,,89
5627,7,709,7,709,709,1966,,,89
9519,7,709,7,709,709,1967,,,90
9201,7,709,7,709,709,1968,,,90
3726,7,709,7,709,709,1969,,,91
2386,7,709,7,709,709,1970,,,91
3408,7,709,7,709,709,1971,,,92
5018,7,709,7,709,709,1972,,,92
1673,7,709,7,709,709,1973,,,93
7849,7,709,7,709,709,1974,,,93
8700,7,709,7,709,709,1975,,,94
6217,7,709,7,709,709,1976,,,94
813,7,709,7,709,709,1977,,,95
9777,7,709,7,709,709,1978,,,95
8996,7,709,7,709,709,1979,,,96
2909,7,709,7,709,709,1980,,,96
2922,7,709,7,709,709,1981,,,97
9035,7,709,7,709,709,1982,,,97
6042,7,709,7,709,709,1983,,,98
8122,7,709,7,709,709,1984,,,98
6173,7,709,7,709,709,1985,,,99
4123,7,709,7,709,709,1986,,,99
6594,7,709,7,709,709,1987,,,100
9806,7,709,7,709,709,1988,,,100
258,7,709,7,709,709,1989,,,101
3567,7,709,7,709,709,1990,,,101
4983,7,709,7,709,709,1991,,,102
536,7,709,7,709,709,1992,,,102
8338,7,709,7,709,709,1993,,,103
3252,7,709,7,709,709,1994,,,103
3900,7,709,7,709,709,1995,,,104
5070,7,709,7,709,709,1996,,,104
1470,7,709,7,709,709,1997,,,105
7579,7,709,7,709,709,1998,,,105
3798,7,709,7,709,709,1999,,,106
3978,7,709,7,709,709,2000,,,106
9718,7,709,7,709,709,2001,0.61109,0.61109,107
7964,7,709,7,709,709,2002,0.57707,0.57707,107
8835,7,709,7,709,709,2003,0.53285,0.53285,108
6634,7,709,7,709,709,2004,0.51073,0.51073,108
3207,7,709,7,709,709,2005,0.47535,0.47535,109
3093,7,709,7,709,709,2006,0.47808,0.47808,109
196,7,709,7,709,709,2007,0.55364,0.55364,110
9912,7,709,7,709,709,2008,0.46535,0.46535,110
5242,7,709,7,709,709,2009,,,111
8155,7,709,7,709,709,2010,,,111
8344,7,709,7,709,709,2011,,,112
7329,7,709,7,709,709,2012,,,112
9629,7,709,7,709,709,2013,,,113
5403,7,709,7,709,709,2014,,,113
3392,7,709,7,709,709,2015,,,114
6909,7,709,7,709,709,2016,,,114
3827,7,709,7,709,709,2017,,,115
6129,7,709,7,709,709,2018,,,115
4044,8,800,8,800,800,1940,,,76
5829,8,800,8,800,800,1941,,,77
1852,8,800,8,800,800,1942,,,77
936,8,800,8,800,800,1943,,,78
8893,8,800,8,800,800,1944,,,78
9760,8,800,8,800,800,1945,,,79
5806,8,800,8,800,800,1946,,,79
4405,8,800,8,800,800,1947,,,80
3885,8,800,8,800,800,1948,,,80
5838,8,800,8,800,800,1949,,,81
1042,8,800,8,800,800,1950,,,81
8545,8,800,8,800,800,1951,,,82
4868,8,800,8,800,800,1952,,,82
6874,8,800,8,800,800,1953,,,83
4225,8,800,8,800,800,1954,,,83
8432,8,800,8,800,800,1955,,,84
8549,8,800,8,800,800,1956,,,84
4520,8,800,8,800,800,1957,,,85
7142,8,800,8,800,800,1958,,,85
2067,8,800,8,800,800,1959,,,86
6161,8,800,8,800,800,1960,,,86
8707,8,800,8,800,800,1961,,,87
5989,8,800,8,800,800,1962,,,87
8314,8,800,8,800,800,1963,,,88
5112,8,800,8,800,800,1964,,,88
1728,8,800,8,800,800,1965,,,89
9412,8,800,8,800,800,1966,,,89
8078,8,800,8,800,800,1967,,,90
1375,8,800,8,800,800,1968,,,90
2318,8,800,8,800,800,1969,,,91
5298,8,800,8,800,800,1970,,,91
1717,8,800,8,800,800,1971,,,92
3441,8,800,8,800,800,1972,,,92
8565,8,800,8,800,800,1973,,,93
7961,8,800,8,800,800,1974,,,93
1575,8,800,8,800,800,1975,,,94
5193,8,800,8,800,800,1976,,,94
4974,8,800,8,800,800,1977,,,95
877,8,800,8,800,800,1978,,,95
7534,8,800,8,800,800,1979,,,96
8247,8,800,8,800,800,1980,,,96
1194,8,800,8,800,800,1981,,,97
4579,8,800,8,800,800,1982,,,97
9007,8,800,8,800,800,1983,,,98
4027,8,800,8,800,800,1984,,,98
6878,8,800,8,800,800,1985,,,99
5532,8,800,8,800,800,1986,,,99
5538,8,800,8,800,800,1987,,,100
9302,8,800,8,800,800,1988,,,100
5654,8,800,8,800,800,1989,,,101
7952,8,800,8,800,800,1990,,,101
7254,8,800,8,800,800,1991,,,102
9549,8,800,8,800,800,1992,,,102
4313,8,800,8,800,800,1993,,,103
1076,8,800,8,800,800,1994,,,103
7447,8,800,8,800,800,1995,,,104
9099,8,800,8,800,800,1996,,,104
915,8,800,8,800,800,1997,,,105
5552,8,800,8,800,800,1998,,,105
1342,8,800,8,800,800,1999,,,106
4726,8,800,8,800,800,2000,,,106
8102,8,800,8,800,800,2001,0.47144,0.47144,107
6823,8,800,8,800,800,2002,0.50748,0.50748,107
9475,8,800,8,800,800,2003,0.53356,0.53356,108
7034,8,800,8,800,800,2004,0.51799,0.51799,108
7929,8,800,8,800,800,2005,0.48413,0.48413,109
8423,8,800,8,800,800,2006,0.51043,0.51043,109
109,8,800,8,800,800,2007,0.43937,0.43937,110
1873,8,800,8,800,800,2008,0.40114,0.40114,110
6612,8,800,8,800,800,2009,0.46052,0.46052,111
3820,8,800,8,800,800,2010,0.52032,0.52032,111
3676,8,800,8,800,800,2011,0.454,0.454,112
964,8,800,8,800,800,2012,0.45986,0.45986,112
9037,8,800,8,800,800,2013,0.47094,0.47094,113
3711,8,800,8,800,800,2014,0.52982,0.52982,113
3532,8,800,8,800,800,2015,0.54621,0.54621,114
3045,8,800,8,800,800,2016,0.58578,0.58578,114
1366,8,800,8,800,800,2017,0.62863,0.62863,115
4463,8,800,8,800,800,2018,0.64362,0.64362,115
2052,8,803,8,803,803,1940,,,76
7850,8,803,8,803,803,1941,,,77
3460,8,803,8,803,803,1942,,,77
6933,8,803,8,803,803,1943,,,78
1467,8,803,8,803,803,1944,,,78
9147,8,803,8,803,803,1945,,,79
7831,8,803,8,803,803,1946,,,79
9072,8,803,8,803,803,1947,,,80
4002,8,803,8,803,803,1948,,,80
1918,8,803,8,803,803,1949,,,81
9200,8,803,8,803,803,1950,,,81
3641,8,803,8,803,803,1951,,,82
8050,8,803,8,803,803,1952,,,82
6341,8,803,8,803,803,1953,,,83
533,8,803,8,803,803,1954,,,83
8088,8,803,8,803,803,1955,,,84
8748,8,803,8,803,803,1956,,,84
5879,8,803,8,803,803,1957,,,85
8684,8,803,8,803,803,1958,,,85
3372,8,803,8,803,803,1959,,,86
9306,8,803,8,803,803,1960,,,86
3060,8,803,8,803,803,1961,,,87
5986,8,803,8,803,803,1962,,,87
5067,8,803,8,803,803,1963,,,88
2378,8,803,8,803,803,1964,,,88
8990,8,803,8,803,803,1965,,,89
6315,8,803,8,803,803,1966,,,89
8870,8,803,8,803,803,1967,,,90
9732,8,803,8,803,803,1968,,,90
7311,8,803,8,803,803,1969,,,91
4681,8,803,8,803,803,1970,,,91
9349,8,803,8,803,803,1971,,,92
525,8,803,8,803,803,1972,,,92
6660,8,803,8,803,803,1973,,,93
1109,8,803,8,803,803,1974,,,93
3642,8,803,8,803,803,1975,,,94
7331,8,803,8,803,803,1976,,,94
607,8,803,8,803,803,1977,,,95
5678,8,803,8,803,803,1978,,,95
8924,8,803,8,803,803,1979,,,96
8773,8,803,8,803,803,1980,,,96
7001,8,803,8,803,803,1981,,,97
7582,8,803,8,803,803,1982,,,97
4160,8,803,8,803,803,1983,,,98
5825,8,803,8,803,803,1984,,,98
4607,8,803,8,803,803,1985,,,99
9997,8,803,8,803,803,1986,,,99
8677,8,803,8,803,803,1987,,,100
6649,8,803,8,803,803,1988,,,100
1918,8,803,8,803,803,1989,,,101
8102,8,803,8,803,803,1990,,,101
4080,8,803,8,803,803,1991,,,102
6220,8,803,8,803,803,1992,,,102
9532,8,803,8,803,803,1993,,,103
5306,8,803,8,803,803,1994,,,103
9421,8,803,8,803,803,1995,,,104
3457,8,803,8,803,803,1996,,,104
952,8,803,8,803,803,1997,,,105
1145,8,803,8,803,803,1998,,,105
5635,8,803,8,803,803,1999,,,106
9825,8,803,8,803,803,2000,,,106
2998,8,803,8,803,803,2001,0.63809,0.63809,107
7858,8,803,8,803,803,2002,0.6143,0.6143,107
1909,8,803,8,803,803,2003,0.66956,0.66956,108
7692,8,803,8,803,803,2004,0.65372,0.65372,108
325,8,803,8,803,803,2005,0.59389,0.59389,109
7497,8,803,8,803,803,2006,0.57657,0.57657,109
5299,8,803,8,803,803,2007,0.61739,0.61739,110
1943,8,803,8,803,803,2008,0.55689,0.55689,110
1337,8,803,8,803,803,2009,,,111
8872,8,803,8,803,803,2010,,,111
7879,8,803,8,803,803,2011,,,112
9723,8,803,8,803,803,2012,,,112
8222,8,803,8,803,803,2013,,,113
1738,8,803,8,803,803,2014,,,113
2743,8,803,8,803,803,2015,,,114
7651,8,803,8,803,803,2016,,,114
9919,8,803,8,803,803,2017,,,115
4777,8,803,8,803,803,2018,,,115
5155,8,807,8,807,807,1940,,,76
901,8,807,8,807,807,1941,,,77
4282,8,807,8,807,807,1942,,,77
8749,8,807,8,807,807,1943,,,78
4523,8,807,8,807,807,1944,,,78
7105,8,807,8,807,807,1945,,,79
6181,8,807,8,807,807,1946,,,79
5873,8,807,8,807,807,1947,,,80
5324,8,807,8,807,807,1948,,,80
5853,8,807,8,807,807,1949,,,81
3564,8,807,8,807,807,1950,,,81
7396,8,807,8,807,807,1951,,,82
5703,8,807,8,807,807,1952,,,82
3236,8,807,8,807,807,1953,,,83
6926,8,807,8,807,807,1954,,,83
5785,8,807,8,807,807,1955,,,84
1962,8,807,8,807,807,1956,,,84
9260,8,807,8,807,807,1957,,,85
9886,8,807,8,807,807,1958,,,85
3069,8,807,8,807,807,1959,,,86
4038,8,807,8,807,807,1960,,,86
8090,8,807,8,807,807,1961,,,87
3741,8,807,8,807,807,1962,,,87
6922,8,807,8,807,807,1963,,,88
5782,8,807,8,807,807,1964,,,88
7350,8,807,8,807,807,1965,,,89
2406,8,807,8,807,807,1966,,,89
1614,8,807,8,807,807,1967,,,90
4980,8,807,8,807,807,1968,,,90
2057,8,807,8,807,807,1969,,,91
5180,8,807,8,807,807,1970,,,91
6157,8,807,8,807,807,1971,,,92
922,8,807,8,807,807,1972,,,92
4285,8,807,8,807,807,1973,,,93
8632,8,807,8,807,807,1974,,,93
3913,8,807,8,807,807,1975,,,94
5040,8,807,8,807,807,1976,,,94
4440,8,807,8,807,807,1977,,,95
3602,8,807,8,807,807,1978,,,95
1482,8,807,8,807,807,1979,,,96
4042,8,807,8,807,807,1980,,,96
5533,8,807,8,807,807,1981,,,97
7440,8,807,8,807,807,1982,,,97
5681,8,807,8,807,807,1983,,,98
849,8,807,8,807,807,1984,,,98
804,8,807,8,807,807,1985,,,99
4206,8,807,8,807,807,1986,,,99
6836,8,807,8,807,807,1987,,,100
637,8,807,8,807,807,1988,,,100
5861,8,807,8,807,807,1989,,,101
2438,8,807,8,807,807,1990,,,101
6178,8,807,8,807,807,1991,,,102
95,8,807,8,807,807,1992,,,102
7545,8,807,8,807,807,1993,,,103
4608,8,807,8,807,807,1994,,,103
9266,8,807,8,807,807,1995,,,104
8,8,807,8,807,807,1996,,,104
1850,8,807,8,807,807,1997,,,105
1735,8,807,8,807,807,1998,,,105
7486,8,807,8,807,807,1999,,,106
2854,8,807,8,807,807,2000,,,106
8235,8,807,8,807,807,2001,,,107
4311,8,807,8,807,807,2002,0.6977,0.6977,107
3164,8,807,8,807,807,2003,0.74628,0.74628,108
